[510, [240.8, 206.8, 167.33, 194.64, 149.31, 210.88, 164.8, 207.8, 163.97, 146.29, 143.97, 143.42, 145.43, 204.69, 173.56, 205.46, 168.91, 210.97, 200.24, 200.57, 178.72, 207.49, 164.85, 252.35, 250.41, 208.07, 162.84, 201.78, 170.23, 192.86, 196.85, 221.9, 172.36, 194.95, 155.41, 207.8, 235.28, 230.76, 168.98, 205.47, 163.77, 133.45, 168.44, 142.66, 162.34, 195.88, 157.02, 201.09, 159.8, 201.56, 157.92, 193.25, 163.27, 208.41, 157.22, 195.75, 169.21, 208.75, 158.76, 200.33, 160.42, 205.13, 163.13, 202.47, 156.53, 199.62, 165.95, 201.26, 157.88, 197.8, 245.87, 224.69, 242.67, 191.06, 166.78, 210.04, 244.68, 222.46, 236.31, 205.91, 162.56, 166.7, 249.81, 215.86, 203.85, 202.03, 158.75, 198.01, 200.96, 199.48, 171.28, 207.2, 154.65, 210.3, 163.72, 157.97, 158.59, 204.61, 160.01, 206.48, 156.75]]
[560, [240.59, 206.64, 167.49, 195.22, 137.79, 210.47, 164.66, 207.56, 163.85, 146.32, 150.62, 143.6, 145.48, 204.87, 173.13, 205.78, 169.13, 211.3, 200.59, 200.69, 178.97, 208.08, 159.65, 251.77, 250.0, 208.61, 162.47, 201.1, 169.89, 192.8, 196.43, 221.91, 172.21, 195.03, 155.26, 199.63, 235.06, 230.4, 168.61, 205.79, 164.38, 133.77, 168.21, 179.83, 162.47, 195.64, 157.11, 201.26, 160.69, 208.04, 157.56, 193.42, 163.07, 208.03, 158.1, 195.11, 169.92, 209.2, 158.55, 199.83, 160.86, 204.49, 162.7, 202.35, 156.56, 199.11, 166.35, 201.55, 158.2, 197.79, 246.54, 224.36, 242.67, 191.45, 166.67, 210.29, 245.49, 222.73, 235.98, 205.77, 161.87, 165.96, 249.36, 216.33, 204.14, 202.97, 163.53, 198.17, 201.15, 199.12, 171.15, 206.74, 154.92, 210.63, 164.05, 158.03, 159.06, 204.95, 159.61, 200.12, 150.0]]
[610, [239.65, 206.22, 168.24, 194.81, 138.06, 210.09, 163.9, 207.92, 164.19, 145.72, 150.76, 142.81, 145.24, 205.06, 172.86, 206.26, 169.34, 210.2, 199.85, 200.96, 179.2, 207.78, 159.58, 251.62, 250.12, 207.83, 162.21, 201.46, 169.78, 193.5, 196.96, 222.35, 172.78, 195.52, 154.95, 199.11, 235.61, 231.05, 169.1, 206.11, 164.65, 133.92, 168.48, 143.21, 161.95, 195.11, 156.9, 201.62, 160.33, 200.94, 158.27, 193.92, 162.52, 208.14, 157.93, 195.39, 169.76, 208.42, 159.2, 200.09, 154.85, 204.63, 162.36, 202.39, 156.82, 199.89, 165.42, 202.36, 164.01, 198.14, 245.42, 224.83, 242.31, 191.04, 166.96, 209.49, 244.72, 221.87, 236.4, 206.17, 162.29, 166.25, 249.71, 215.51, 203.65, 202.74, 158.91, 197.67, 200.64, 199.19, 171.61, 207.09, 155.23, 210.21, 164.04, 157.61, 164.88, 204.73, 159.69, 200.55, 156.92]]
[660, [222.93, 199.97, 153.53, 179.72, 140.58, 195.65, 151.21, 191.68, 149.6, 137.79, 149.32, 137.54, 137.39, 190.09, 158.51, 190.15, 150.5, 194.94, 184.16, 185.67, 161.58, 191.9, 149.36, 237.23, 235.51, 194.18, 147.72, 186.51, 155.14, 178.3, 181.92, 207.08, 157.14, 180.18, 153.41, 192.69, 220.36, 215.77, 154.21, 191.21, 149.67, 135.7, 152.91, 165.0, 147.17, 180.72, 142.62, 186.67, 148.65, 196.48, 143.38, 179.0, 147.96, 193.04, 150.52, 180.64, 155.1, 194.22, 147.11, 185.12, 145.23, 190.43, 148.4, 187.02, 141.59, 185.14, 151.33, 187.18, 151.32, 181.69, 232.51, 209.49, 227.57, 176.26, 152.36, 195.37, 230.62, 207.35, 220.32, 190.95, 224.46, 151.97, 219.17, 201.12, 188.75, 188.42, 161.71, 183.06, 185.96, 184.91, 156.53, 192.55, 217.26, 195.75, 149.13, 143.28, 147.68, 189.6, 145.25, 191.68, 141.63]]
[710, [225.94, 200.01, 153.35, 179.54, 140.35, 195.56, 151.29, 191.75, 149.88, 137.48, 144.32, 137.22, 137.45, 189.4, 158.34, 190.56, 150.33, 195.53, 184.9, 223.14, 161.32, 192.03, 149.5, 237.53, 235.91, 193.56, 148.06, 186.89, 154.96, 178.74, 182.2, 207.71, 157.15, 180.74, 156.8, 192.48, 220.04, 216.18, 153.83, 190.89, 149.29, 135.13, 153.35, 164.77, 148.27, 180.64, 142.5, 186.57, 148.15, 196.82, 143.2, 178.68, 147.51, 193.28, 149.91, 180.47, 156.43, 194.42, 146.82, 185.47, 145.6, 190.12, 148.02, 187.15, 141.72, 184.38, 150.89, 186.66, 150.39, 182.24, 231.68, 210.07, 227.79, 176.0, 152.43, 195.09, 230.21, 207.76, 219.91, 191.23, 225.27, 151.44, 219.42, 200.85, 188.98, 187.71, 207.51, 182.78, 186.54, 184.46, 156.91, 192.27, 217.17, 195.34, 149.01, 142.73, 148.13, 189.8, 145.09, 192.33, 142.03]]
[760, [223.04, 199.51, 152.86, 179.88, 139.86, 195.87, 150.44, 191.42, 149.22, 137.89, 144.0, 141.39, 137.32, 189.62, 157.95, 190.38, 150.23, 195.29, 184.62, 185.49, 161.83, 192.2, 151.27, 236.91, 235.25, 193.75, 147.59, 187.24, 155.35, 178.26, 181.79, 207.42, 157.28, 180.51, 158.17, 193.0, 220.63, 216.14, 154.48, 190.7, 149.94, 135.44, 152.9, 164.67, 147.24, 180.93, 142.13, 186.94, 145.28, 195.96, 142.88, 178.39, 142.01, 192.8, 150.31, 180.57, 154.71, 193.9, 146.49, 185.6, 145.04, 190.15, 148.26, 186.93, 141.45, 184.83, 151.04, 187.0, 148.99, 181.99, 232.09, 209.8, 227.31, 176.18, 151.95, 194.91, 230.0, 207.53, 219.74, 190.92, 225.03, 151.72, 219.04, 201.18, 189.19, 187.92, 207.92, 183.54, 186.35, 184.52, 156.71, 191.96, 217.56, 195.64, 148.71, 151.4, 148.41, 190.05, 144.87, 192.35, 141.94]]
[810, [215.51, 184.99, 140.05, 164.56, 131.47, 180.6, 217.12, 176.45, 133.71, 141.68, 134.13, 132.32, 129.28, 174.38, 158.6, 174.4, 191.9, 176.64, 168.48, 207.79, 223.81, 175.16, 141.68, 222.26, 220.53, 176.83, 144.05, 171.83, 218.28, 163.3, 166.89, 192.34, 142.19, 165.39, 142.85, 177.64, 205.19, 200.64, 139.27, 175.86, 142.44, 148.31, 138.15, 163.0, 142.1, 165.52, 144.54, 171.72, 133.11, 181.54, 135.19, 163.64, 172.83, 178.2, 139.28, 165.29, 145.89, 179.04, 141.36, 170.29, 137.8, 171.35, 138.7, 171.71, 128.77, 169.96, 142.21, 172.14, 138.42, 166.95, 213.87, 194.66, 212.28, 160.82, 211.74, 179.96, 215.24, 192.5, 204.93, 175.83, 210.12, 136.41, 204.19, 185.86, 173.72, 173.01, 192.54, 168.1, 171.32, 169.61, 141.59, 177.15, 202.26, 180.53, 139.86, 139.91, 132.58, 174.7, 135.53, 176.93, 138.06]]
[860, [204.14, 169.46, 148.66, 148.63, 197.99, 165.31, 200.81, 159.7, 136.33, 153.98, 147.61, 132.66, 144.44, 157.98, 149.33, 159.58, 176.91, 161.65, 196.06, 192.67, 207.79, 159.14, 139.44, 206.89, 205.72, 161.45, 138.72, 156.44, 203.22, 165.04, 198.15, 176.91, 205.43, 150.1, 134.74, 200.63, 189.99, 184.98, 206.69, 160.78, 134.73, 138.82, 132.85, 148.21, 137.34, 150.27, 161.81, 157.63, 130.37, 165.72, 160.88, 148.24, 158.97, 162.59, 160.27, 149.95, 130.82, 163.82, 162.64, 155.0, 159.46, 156.08, 171.04, 155.72, 187.97, 154.87, 136.92, 156.64, 168.1, 155.81, 198.79, 179.17, 197.08, 145.46, 196.59, 164.93, 200.04, 177.12, 189.81, 158.1, 194.67, 233.82, 188.82, 170.72, 159.0, 157.92, 177.19, 153.53, 154.28, 154.15, 136.02, 162.16, 186.92, 165.52, 168.64, 155.97, 160.74, 159.61, 165.19, 161.62, 156.89]]
[910, [201.61, 169.56, 148.25, 148.9, 197.46, 165.69, 200.53, 160.07, 136.06, 154.06, 147.02, 133.52, 144.17, 158.13, 149.73, 159.41, 176.68, 161.61, 151.91, 192.38, 207.48, 158.83, 139.63, 207.08, 205.24, 161.72, 138.26, 156.63, 203.51, 165.43, 198.6, 177.28, 204.93, 150.34, 135.13, 201.02, 190.3, 185.23, 206.29, 160.5, 132.23, 139.12, 132.65, 148.46, 136.94, 150.62, 162.17, 157.44, 130.76, 165.9, 160.49, 148.5, 158.53, 162.65, 160.68, 149.91, 167.54, 163.99, 162.17, 155.12, 159.83, 156.21, 171.57, 156.09, 188.04, 154.48, 137.32, 156.5, 168.59, 155.47, 198.47, 179.41, 197.05, 145.29, 196.85, 164.77, 199.84, 177.16, 189.54, 158.31, 194.95, 233.6, 188.64, 170.57, 158.71, 157.61, 177.53, 154.01, 154.37, 154.3, 135.64, 161.82, 187.07, 165.15, 168.1, 155.53, 161.2, 159.23, 164.83, 161.99, 157.05]]
[960, [154.92, 190.53, 170.01, 190.65, 151.27, 195.13, 185.09, 140.51, 169.96, 191.22, 150.0, 195.39, 169.7, 192.47, 218.17, 211.3, 151.07, 178.6, 220.04, 186.83, 221.01, 195.49, 230.11, 183.89, 227.21, 178.06, 219.4, 173.0, 229.5, 188.64, 224.13, 185.25, 257.63, 200.79, 145.14, 210.53, 225.21, 188.24, 156.76, 136.83, 131.45, 184.5, 225.97, 184.42, 227.29, 189.38, 139.45, 188.26, 230.46, 184.94, 229.44, 188.19, 226.91, 183.6, 225.39, 185.63, 228.49, 184.33, 229.35, 188.99, 229.66, 153.04, 241.47, 187.99, 226.82, 189.35, 257.04, 205.72, 233.66, 182.65, 223.35, 190.82, 227.86, 205.15, 156.53, 193.31, 228.83, 189.42, 229.61, 188.27, 237.02, 188.87, 233.76, 188.88, 227.78, 210.16, 232.87, 186.39, 147.34, 194.24, 176.38, 191.64, 232.83, 188.74, 162.01, 192.13, 228.31, 191.06, 147.85, 151.15, 130.75]]
