[710, [161.42, 134.19, 133.7, 133.88, 165.09, 167.15, 158.46, 135.1, 155.54, 144.62, 140.25, 201.31, 148.78, 141.67, 137.57, 130.74, 150.9, 194.99, 150.33, 188.26, 148.76, 144.49, 167.36, 182.51, 159.76, 151.37, 182.78, 162.32, 159.53, 168.74, 143.73]]
[735, [151.47, 134.48, 139.24, 150.15, 150.03, 165.47, 142.82, 134.79, 154.59, 140.98, 148.75, 195.95, 141.85, 133.22, 138.83, 203.57, 135.52, 195.35, 158.02, 171.54, 162.61, 150.52, 151.7, 182.13, 162.41, 150.86, 167.37, 161.93, 144.42, 168.77, 143.67]]
[760, [169.22, 135.62, 200.32, 145.57, 174.0, 212.99, 153.1, 219.36, 205.12, 139.37, 172.14, 150.05, 171.33, 138.42, 173.05, 133.6, 169.83, 140.98, 161.73, 137.98, 180.41, 138.79, 177.76, 142.76, 168.58, 205.63, 162.51, 142.71, 163.86, 143.07, 178.24]]
[785, [178.25, 151.96, 217.48, 162.36, 189.86, 228.47, 168.62, 234.96, 220.51, 150.09, 189.05, 151.42, 188.0, 153.51, 189.22, 149.7, 178.78, 149.82, 177.08, 153.6, 195.76, 157.28, 193.37, 140.68, 183.61, 221.06, 178.05, 139.05, 179.4, 139.78, 195.98]]
[810, [196.34, 165.88, 176.22, 246.54, 163.05, 178.76, 206.49, 142.58, 168.6, 154.89, 154.54, 145.42, 157.37, 177.05, 156.43, 156.71, 154.62, 149.3, 171.1, 150.14, 159.31, 150.17, 199.2, 153.89, 154.04, 150.22, 198.07, 168.73, 152.34, 157.41, 138.97]]
[835, [177.01, 198.33, 147.26, 213.55, 130.41, 146.01, 175.02, 216.44, 163.81, 133.2, 140.79, 131.43, 140.39, 143.84, 139.16, 142.78, 136.52, 165.46, 153.34, 134.94, 135.0, 145.4, 168.36, 140.64, 142.83, 139.89, 167.08, 175.91, 145.93, 142.0, 170.93]]
[860, [165.15, 182.59, 138.68, 197.61, 204.98, 129.31, 159.91, 205.25, 164.06, 186.34, 135.03, 147.26, 154.67, 133.87, 160.08, 135.43, 146.28, 163.95, 166.61, 141.0, 160.02, 143.57, 168.53, 141.21, 132.72, 135.61, 165.52, 160.45, 138.17, 135.89, 160.92]]
[885, [159.23, 183.01, 139.03, 197.28, 205.36, 130.39, 160.02, 204.84, 155.49, 186.22, 134.55, 147.8, 155.12, 134.3, 159.66, 135.87, 145.86, 157.3, 148.57, 153.26, 157.77, 135.88, 162.51, 156.57, 133.21, 136.11, 159.74, 154.49, 136.87, 135.39, 161.15]]
[910, [213.63, 209.12, 170.64, 172.75, 140.31, 230.25, 142.02, 141.63, 171.65, 211.06, 168.96, 170.39, 169.3, 210.01, 174.69, 210.06, 137.49, 141.82, 175.56, 212.66, 175.54, 212.98, 175.35, 215.85, 173.97, 213.3, 175.36, 218.64, 175.84, 184.63, 174.42]]
[935, [209.52, 209.54, 170.37, 137.76, 151.78, 230.76, 141.44, 141.72, 171.28, 211.43, 169.63, 170.07, 169.09, 210.37, 174.31, 210.69, 145.28, 142.05, 175.7, 213.13, 175.12, 212.51, 174.88, 215.45, 174.24, 213.77, 175.72, 219.1, 175.43, 184.21, 174.76]]
[960, [203.13, 209.41, 170.67, 137.23, 140.53, 231.21, 160.04, 144.06, 156.18, 210.46, 168.35, 170.31, 169.84, 210.54, 159.46, 211.13, 144.22, 134.63, 167.09, 197.81, 160.41, 209.19, 160.25, 200.51, 158.78, 198.59, 160.7, 203.76, 160.5, 169.33, 159.46]]
[985, [203.49, 209.82, 170.94, 137.48, 140.02, 231.33, 160.19, 143.66, 156.43, 211.0, 169.0, 169.77, 169.53, 210.74, 159.7, 210.4, 143.84, 134.36, 166.75, 198.13, 160.22, 209.48, 160.16, 200.75, 159.02, 198.74, 160.41, 204.02, 160.61, 169.6, 159.75]]
[1010, [179.23, 153.0, 201.14, 211.35, 172.73, 212.7, 136.39, 171.75, 171.29, 212.79, 186.64, 245.81, 186.51, 236.15, 176.22, 212.46, 214.5, 217.31, 188.22, 219.54, 179.92, 215.62, 175.93, 246.11, 189.39, 140.28, 180.45, 217.02, 135.72, 219.46, 176.58]]
[1035, [169.45, 194.84, 185.58, 194.91, 155.67, 197.02, 147.55, 166.53, 154.4, 197.75, 186.4, 242.9, 182.18, 219.69, 160.75, 196.78, 213.38, 203.8, 170.67, 204.28, 164.4, 200.08, 201.83, 230.83, 174.05, 201.12, 161.63, 201.96, 181.68, 204.0, 161.56]]
[1060, [160.56, 178.29, 160.9, 173.82, 156.81, 179.28, 145.46, 137.73, 177.87, 199.31, 205.49, 221.79, 274.26, 214.3, 167.21, 198.43, 157.35, 211.21, 144.85, 159.36, 161.79, 185.4, 144.35, 162.08, 189.89, 171.72, 176.63, 145.22, 155.23, 181.59, 153.58]]
[1085, [158.74, 193.82, 152.1, 194.03, 153.57, 193.0, 154.13, 195.0, 154.14, 191.8, 159.31, 172.55, 189.12, 162.28, 166.73, 199.21, 150.86, 134.69, 227.58, 216.04, 167.38, 271.04, 264.02, 185.98, 238.67, 228.06, 159.18, 201.11, 156.99, 194.57, 230.71]]
[1110, [150.02, 176.79, 145.53, 177.76, 138.7, 178.15, 137.33, 179.44, 137.76, 189.59, 156.72, 169.9, 186.58, 148.08, 149.97, 182.07, 148.26, 132.29, 227.94, 216.69, 151.61, 269.18, 264.52, 186.5, 222.28, 213.09, 159.48, 185.85, 157.39, 180.46, 230.29]]
[1135, [141.52, 177.0, 137.62, 178.15, 138.55, 177.55, 137.67, 179.31, 137.98, 173.91, 141.65, 154.29, 213.27, 147.57, 149.99, 182.38, 213.62, 131.61, 220.11, 209.95, 151.8, 259.82, 257.06, 171.07, 222.46, 213.34, 151.86, 184.9, 152.43, 180.74, 221.99]]
[1160, [182.88, 136.65, 172.45, 209.31, 168.75, 136.68, 139.89, 136.84, 171.9, 206.49, 167.68, 206.27, 168.48, 204.92, 185.71, 215.26, 166.72, 213.32, 172.14, 162.61, 189.24, 212.94, 209.54, 189.19, 173.54, 165.19, 198.16, 207.36, 169.32, 136.44, 158.65]]
[1185, [179.58, 136.06, 157.26, 210.13, 167.82, 135.64, 142.51, 136.01, 172.39, 206.11, 167.79, 207.04, 168.26, 241.7, 185.17, 214.32, 166.99, 210.82, 164.1, 164.88, 173.92, 197.9, 194.3, 173.94, 183.43, 165.54, 182.99, 206.9, 158.29, 136.17, 159.14]]
[1210, [177.81, 162.26, 157.06, 193.34, 152.68, 161.22, 142.0, 161.62, 157.59, 205.68, 167.19, 206.75, 167.26, 240.8, 182.89, 199.63, 165.7, 196.39, 164.32, 164.67, 173.68, 197.47, 194.54, 174.23, 175.32, 165.03, 183.18, 207.55, 158.5, 141.46, 158.85]]
[1235, [167.87, 162.58, 157.49, 193.45, 152.47, 160.78, 142.89, 161.14, 157.94, 190.7, 156.73, 197.4, 152.25, 225.98, 167.51, 199.32, 149.91, 196.69, 149.09, 149.68, 174.38, 182.56, 179.37, 158.85, 183.65, 165.98, 179.48, 192.26, 146.26, 161.06, 143.79]]
[1260, [206.99, 262.62, 203.31, 162.07, 206.95, 245.97, 161.46, 171.93, 164.26, 165.7, 217.26, 154.61, 202.52, 171.26, 203.9, 165.88, 199.34, 166.79, 190.87, 240.79, 241.8, 164.52, 191.98, 154.31, 193.65, 151.18, 192.92, 153.33, 194.53, 150.57, 191.62]]
[1285, [198.39, 247.82, 187.91, 164.46, 211.79, 244.32, 161.17, 157.13, 186.55, 165.15, 216.95, 155.21, 187.19, 171.07, 203.45, 164.87, 199.0, 151.21, 190.51, 241.06, 226.39, 149.54, 192.44, 154.24, 193.5, 150.98, 192.62, 153.09, 194.84, 175.23, 191.43]]
[1310, [212.46, 179.13, 163.27, 188.74, 142.32, 179.57, 224.8, 224.49, 140.04, 177.69, 143.26, 182.08, 137.8, 180.92, 136.77, 182.9, 140.87, 141.44, 208.76, 183.76, 216.55, 207.88, 209.95, 178.98, 139.54, 175.4, 214.84, 166.61, 213.68, 175.18, 132.05]]
[1335, [259.47, 189.47, 148.99, 211.07, 154.05, 148.28, 147.52, 153.8, 170.15, 146.26, 230.88, 184.81, 155.09, 185.45, 227.99, 187.54, 310.23, 199.68, 143.57, 179.41, 141.93, 195.54, 148.98, 193.99, 200.74, 182.84, 171.02, 181.13, 140.62, 184.81, 144.9]]
[1360, [247.32, 173.28, 170.43, 195.05, 137.4, 166.15, 208.46, 189.75, 154.26, 134.87, 214.88, 170.08, 146.84, 168.05, 213.09, 172.85, 293.95, 178.02, 135.33, 164.54, 142.08, 180.41, 135.18, 179.07, 186.58, 167.96, 155.92, 165.77, 133.02, 169.69, 203.62]]
[1385, [244.08, 174.54, 134.46, 195.48, 137.6, 167.13, 208.91, 222.33, 153.89, 135.07, 215.26, 169.8, 144.71, 168.27, 213.5, 172.89, 293.23, 178.21, 133.81, 164.84, 142.3, 180.71, 133.52, 178.88, 185.65, 168.21, 156.36, 165.84, 128.23, 170.05, 203.78]]
[1410, [247.56, 173.73, 170.2, 195.77, 137.91, 166.74, 208.7, 190.15, 154.42, 134.27, 214.88, 169.38, 147.29, 168.58, 213.17, 172.42, 293.57, 178.38, 134.88, 164.27, 141.61, 181.06, 134.73, 178.77, 186.18, 167.76, 156.03, 165.68, 133.29, 169.54, 203.52]]
[1435, [235.77, 233.43, 152.75, 179.64, 205.53, 234.59, 191.59, 205.26, 137.78, 128.68, 198.66, 153.76, 133.2, 153.18, 194.31, 157.68, 277.32, 163.12, 133.46, 149.39, 163.29, 165.88, 133.53, 157.38, 171.72, 153.02, 162.41, 150.37, 165.29, 154.63, 188.13]]
[1460, [230.91, 233.8, 152.85, 179.39, 205.88, 234.25, 191.7, 205.51, 138.06, 129.14, 198.91, 153.47, 140.28, 153.37, 194.62, 157.8, 277.05, 163.31, 132.4, 149.63, 162.84, 165.6, 133.83, 157.34, 170.91, 153.05, 162.13, 150.35, 164.91, 154.99, 188.27]]
