[170, [22.3, 22.4, 22.4, 22.3, 22.4, 22.4, 22.4, 22.6, 22.4, 22.6, 22.4, 22.5, 22.5, 22.7, 22.4, 22.5, 22.3, 22.8, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.3, 22.3, 22.5, 22.5, 22.5, 22.5, 22.8, 22.4, 22.4, 22.4, 22.7, 22.7, 22.5, 22.5, 22.6, 22.6, 22.4, 22.5, 22.8, 22.4, 22.4, 22.5, 22.9, 22.4, 22.7, 22.4, 22.5, 22.4, 22.4, 22.5, 22.4, 22.3, 22.5, 22.4, 22.5, 22.4, 22.4, 22.5, 22.5, 22.5, 22.4, 22.5, 22.5, 22.4, 22.5, 22.4, 22.7, 22.4, 22.3, 22.3, 22.6, 22.5, 22.6, 22.4, 22.4, 22.6, 22.5, 22.4, 22.4, 22.3, 22.4, 22.4, 22.8, 22.4, 22.3, 22.3, 22.4, 22.4, 22.3, 22.5, 22.7, 22.4, 22.7, 22.5]]
[186, [22.3, 22.3, 22.3, 22.5, 22.4, 22.5, 22.4, 22.3, 22.5, 22.3, 22.4, 22.3, 22.4, 22.4, 22.6, 22.3, 22.4, 22.4, 22.5, 22.5, 22.4, 22.4, 22.4, 22.4, 22.5, 22.4, 22.3, 22.4, 22.5, 22.4, 22.5, 22.7, 22.9, 22.5, 22.4, 22.4, 22.8, 22.3, 22.4, 22.5, 22.6, 22.6, 22.4, 22.4, 22.5, 22.4, 22.5, 22.5, 22.9, 22.4, 22.7, 22.6, 22.4, 22.5, 22.4, 22.5, 22.5, 22.5, 22.6, 22.5, 22.4, 22.5, 22.5, 22.3, 22.5, 22.6, 22.5, 22.5, 22.4, 22.3, 22.3, 22.4, 22.4, 22.5, 22.6, 22.6, 22.5, 22.5, 22.5, 22.4, 22.4, 22.5, 22.5, 22.4, 22.6, 22.4, 22.5, 22.5, 22.8, 22.4, 22.4, 22.4, 22.5, 22.4, 22.7, 22.4, 22.6, 22.8, 22.6, 22.5]]
[202, [22.5, 22.5, 22.5, 22.4, 22.4, 22.4, 22.4, 22.4, 22.3, 22.3, 22.3, 22.4, 22.4, 22.3, 22.4, 22.6, 22.5, 22.5, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.3, 22.4, 22.5, 22.4, 22.4, 22.6, 22.8, 22.4, 22.7, 22.6, 22.6, 22.3, 22.3, 22.4, 22.4, 22.4, 22.3, 22.3, 22.3, 22.4, 22.4, 22.5, 22.3, 22.6, 22.8, 22.5, 22.4, 22.5, 22.5, 22.4, 22.4, 22.8, 22.6, 22.4, 22.4, 22.3, 22.4, 22.5, 22.4, 22.5, 22.4, 22.5, 22.3, 22.4, 22.5, 22.6, 22.7, 22.5, 22.4, 22.4, 22.5, 22.5, 22.5, 22.5, 22.5, 22.4, 22.5, 22.5, 22.7, 22.4, 22.4, 22.4, 22.9, 22.5, 22.5, 22.5, 22.5, 22.6, 22.6, 22.4, 22.6, 22.7, 22.6, 22.5]]
[218, [22.3, 22.4, 22.3, 22.5, 22.4, 22.4, 22.5, 22.7, 22.5, 22.4, 22.4, 22.3, 22.3, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.5, 22.5, 22.5, 22.5, 22.5, 22.4, 22.5, 22.5, 22.5, 22.6, 22.5, 22.5, 22.6, 22.9, 22.4, 22.4, 22.6, 22.7, 22.4, 22.5, 22.5, 22.7, 22.7, 22.5, 22.5, 22.4, 22.5, 22.4, 22.5, 22.8, 22.5, 22.5, 22.6, 22.3, 22.4, 22.4, 22.4, 22.3, 22.3, 22.5, 22.5, 22.4, 22.4, 22.4, 22.4, 22.4, 22.5, 22.4, 22.4, 22.4, 22.5, 22.4, 22.5, 22.3, 22.4, 22.3, 22.5, 22.5, 22.4, 22.5, 22.4, 22.4, 22.4, 22.4, 22.4, 22.3, 22.3, 22.3, 22.4, 22.7, 22.4, 22.4, 22.4, 22.5, 22.4, 22.6, 22.3, 22.6, 22.4, 22.3, 22.4]]
[234, [22.6, 22.4, 22.5, 22.3, 22.4, 22.6, 22.4, 22.6, 22.5, 22.4, 22.4, 22.6, 22.4, 22.4, 22.4, 22.4, 22.4, 22.5, 22.4, 22.4, 22.5, 22.5, 22.6, 22.7, 22.4, 22.8, 22.5, 22.5, 22.7, 22.5, 22.4, 22.6, 22.5, 22.4, 22.5, 22.5, 22.4, 22.4, 22.5, 22.5, 22.5, 22.5, 22.5, 22.4, 22.4, 22.4, 22.7, 22.8, 22.4, 22.4, 22.5, 22.4, 22.4, 22.3, 22.3, 22.4, 22.6, 22.4, 22.4, 22.4, 22.5, 22.4, 22.4, 22.3, 22.4, 22.6, 22.4, 22.8, 22.4, 22.4, 22.4, 22.4, 22.6, 22.5, 22.4, 22.4, 22.4, 22.5, 22.3, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.5, 22.4, 22.4, 22.4, 22.4, 22.5, 22.4, 22.4, 22.5, 22.4, 22.7, 22.4, 22.6, 22.5]]
[250, [22.4, 22.3, 22.4, 22.3, 22.4, 22.7, 22.4, 22.6, 22.4, 22.4, 22.5, 22.6, 22.3, 22.5, 22.3, 22.5, 22.5, 22.4, 22.4, 22.4, 22.4, 22.5, 22.6, 22.6, 22.4, 22.8, 22.4, 22.4, 22.7, 22.4, 22.4, 22.6, 22.5, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.5, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.3, 22.5, 22.4, 22.5, 22.6, 22.4, 22.4, 22.4, 22.6, 22.5, 22.5, 22.5, 22.6, 22.7, 22.4, 22.5, 22.4, 22.5, 22.4, 22.4, 22.6, 22.4, 22.6, 22.4, 22.5, 22.5, 22.9, 22.4, 22.4, 22.7, 22.5, 22.5, 22.4, 22.4, 22.4, 22.5, 22.6, 22.5, 22.5, 22.5, 22.5, 22.5, 22.4, 22.4, 22.5, 22.7, 22.5, 22.8, 22.5, 22.5, 22.4, 22.5, 22.5]]
[266, [22.3, 22.4, 22.3, 22.4, 22.7, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.6, 22.4, 22.4, 22.8, 22.4, 22.4, 22.4, 22.4, 22.4, 22.3, 22.3, 22.4, 22.4, 22.7, 22.4, 22.6, 22.5, 22.4, 22.3, 22.4, 22.4, 22.4, 22.4, 22.3, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.3, 22.3, 22.3, 22.3, 22.3, 22.3, 22.3, 22.4, 22.6, 22.3, 22.3, 22.5, 22.4, 22.4, 22.4, 22.4, 22.4, 22.3, 22.6, 22.3, 22.4, 22.3, 22.4, 22.4, 22.4, 22.5, 22.3, 22.4, 22.4, 22.3, 22.4, 22.4, 22.4, 22.4, 22.4, 22.3, 22.4, 22.3, 22.3, 22.4, 22.3, 22.3, 22.5, 22.4, 22.3, 22.3, 22.4, 22.4, 22.5, 22.4, 22.4, 22.6, 22.4, 22.6, 22.4, 22.6, 22.4]]
[282, [22.3, 22.4, 22.3, 22.4, 22.4, 22.3, 22.3, 22.5, 22.5, 22.4, 22.4, 22.4, 22.4, 22.5, 22.4, 22.5, 22.4, 22.3, 22.5, 22.4, 22.4, 22.7, 22.4, 22.3, 22.4, 22.6, 22.4, 22.3, 22.7, 22.4, 22.4, 22.3, 22.4, 22.4, 22.4, 22.3, 22.3, 22.4, 22.4, 22.4, 22.3, 22.4, 22.7, 22.3, 22.3, 22.3, 22.4, 22.7, 22.4, 22.3, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.3, 22.4, 22.4, 22.6, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.6, 22.4, 22.3, 22.4, 22.4, 22.3, 22.4, 22.4, 22.4, 22.4, 22.4, 22.3, 22.3, 22.3, 22.3, 22.2, 22.3, 22.5, 22.4, 22.3, 22.4, 22.3, 22.4, 22.4, 22.3, 22.3, 22.4, 22.4, 22.6, 22.4, 22.6, 22.4]]
[298, [22.7, 22.3, 22.6, 22.4, 22.3, 22.3, 22.4, 22.4, 22.4, 22.4, 22.4, 22.5, 22.4, 22.4, 22.4, 22.4, 22.3, 22.4, 22.4, 22.3, 22.3, 22.3, 22.4, 22.3, 22.4, 22.8, 22.4, 22.4, 22.4, 22.5, 22.4, 22.4, 22.5, 22.3, 22.4, 22.4, 22.6, 22.4, 22.4, 22.4, 22.4, 22.3, 22.8, 22.5, 22.4, 22.4, 22.4, 22.6, 22.3, 22.4, 22.4, 22.4, 22.4, 22.3, 22.4, 22.4, 22.4, 22.4, 22.3, 22.3, 22.4, 22.7, 22.4, 22.4, 22.3, 22.4, 22.4, 22.5, 22.5, 22.4, 22.3, 22.7, 22.4, 22.3, 22.3, 22.3, 22.3, 22.4, 22.3, 22.4, 22.3, 22.3, 22.4, 22.3, 22.3, 22.5, 22.4, 22.4, 22.4, 22.4, 22.3, 22.4, 22.4, 22.4, 22.5, 22.3, 22.6, 22.3, 22.6, 22.4]]
[314, [22.4, 22.4, 22.4, 22.3, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.3, 22.4, 22.3, 22.4, 22.3, 22.4, 22.4, 22.4, 22.6, 22.3, 22.3, 22.3, 22.3, 22.4, 22.4, 22.8, 22.3, 22.5, 22.6, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.5, 22.4, 22.4, 22.5, 22.6, 22.3, 22.8, 22.3, 22.3, 22.4, 22.4, 22.7, 22.4, 22.4, 22.4, 22.3, 22.3, 22.3, 22.4, 22.4, 22.4, 22.4, 22.3, 22.4, 22.3, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.6, 22.4, 22.5, 22.4, 22.4, 22.4, 22.4, 22.5, 22.4, 22.4, 22.6, 22.4, 22.7, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.4, 22.6, 22.5, 22.6, 22.6, 22.6, 22.4, 22.4, 22.5]]
