[170, [101.0, 99.9, 99.9, 99.7, 100.0, 100.0, 102.0, 99.8, 102.0, 102.0, 99.8, 100.0, 99.7, 99.8, 99.5, 99.6, 99.8, 99.7, 99.9, 99.6, 99.6, 101.0, 99.6, 100.0, 99.7, 99.7, 99.5, 99.6, 99.7, 99.7, 99.5, 99.5, 99.9, 99.6, 99.6, 99.6, 99.6, 99.5, 99.9, 99.7, 99.8, 99.6, 99.6, 99.5, 99.8, 99.6, 99.6, 99.5, 99.8, 99.5, 99.5, 99.6, 99.7, 99.4, 99.5, 99.9, 99.8, 99.4, 99.5, 101.0, 99.6, 99.9, 99.7, 99.6, 99.5, 99.7, 101.0, 99.6, 102.0, 99.6, 99.6, 99.5, 99.5, 99.5, 99.4, 99.5, 99.4, 99.4, 100.0, 99.5, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.5, 99.4, 99.4, 99.5, 99.5, 99.4, 99.5, 99.4, 99.5, 99.4, 99.6]]
[186, [101.0, 99.9, 99.6, 99.6, 100.0, 100.0, 101.0, 99.6, 102.0, 102.0, 99.6, 100.0, 99.5, 99.5, 99.4, 99.5, 99.4, 99.5, 99.5, 99.4, 99.4, 99.7, 99.6, 99.6, 99.6, 99.4, 99.5, 99.5, 99.6, 99.6, 99.6, 99.6, 100.0, 99.5, 99.4, 99.4, 99.5, 99.4, 99.4, 99.5, 99.4, 99.4, 99.4, 99.5, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.5, 99.6, 99.4, 99.4, 99.3, 99.4, 99.4, 99.4, 99.5, 101.0, 99.8, 100.0, 99.6, 99.9, 99.5, 99.6, 99.6, 99.9, 102.0, 100.0, 99.5, 99.7, 99.5, 99.4, 99.5, 99.5, 99.5, 99.8, 99.7, 99.6, 99.6, 99.4, 99.8, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.5, 99.5, 99.5, 99.6, 99.5, 99.6, 99.7, 99.4, 99.5, 99.4, 99.5]]
[202, [101.0, 100.0, 100.0, 99.7, 100.0, 100.0, 102.0, 99.8, 102.0, 102.0, 99.8, 100.0, 99.5, 99.7, 99.5, 99.6, 99.8, 99.7, 99.7, 99.6, 99.5, 100.0, 99.7, 99.6, 99.5, 99.4, 99.4, 99.4, 99.5, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.5, 99.4, 99.4, 99.4, 99.5, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.5, 99.4, 99.4, 99.5, 99.4, 99.5, 99.4, 99.4, 99.5, 99.4, 99.4, 99.4, 99.5, 101.0, 99.7, 99.6, 99.6, 99.9, 99.6, 99.6, 99.6, 99.9, 102.0, 100.0, 99.6, 99.7, 99.5, 99.5, 99.7, 99.6, 99.7, 99.6, 99.6, 99.6, 99.8, 99.5, 99.8, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.5, 99.5, 103.0, 99.8, 99.5, 99.6, 99.6, 99.6, 99.6, 99.5, 99.5]]
[218, [101.0, 100.0, 100.0, 99.7, 100.0, 100.0, 101.0, 99.6, 102.0, 102.0, 99.7, 100.0, 99.6, 99.8, 99.5, 99.5, 99.5, 99.6, 99.9, 99.5, 99.5, 100.0, 99.5, 100.0, 99.7, 99.8, 99.6, 99.5, 99.6, 99.4, 99.5, 99.5, 99.9, 99.4, 99.5, 99.5, 99.4, 99.6, 99.6, 99.6, 99.7, 99.6, 99.4, 99.5, 99.5, 99.4, 99.4, 99.4, 99.4, 99.5, 99.5, 99.5, 99.5, 99.4, 99.4, 99.5, 99.7, 99.5, 99.6, 101.0, 99.5, 99.5, 100.0, 99.6, 99.6, 99.7, 99.8, 100.0, 102.0, 100.0, 99.5, 99.8, 99.5, 99.4, 99.5, 99.5, 99.7, 99.9, 99.6, 99.6, 99.7, 99.7, 99.5, 99.5, 99.6, 99.4, 99.6, 99.6, 99.6, 99.6, 99.6, 99.6, 99.7, 99.6, 99.5, 99.5, 99.4, 99.4, 99.4, 99.5]]
[234, [101.0, 100.0, 100.0, 99.9, 100.0, 100.0, 101.0, 99.7, 102.0, 102.0, 99.7, 100.0, 99.5, 99.7, 99.6, 99.7, 99.7, 99.6, 99.5, 99.4, 99.5, 99.7, 99.6, 99.8, 99.6, 99.4, 99.5, 99.6, 99.4, 99.4, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.5, 99.8, 99.4, 99.4, 99.6, 99.6, 99.6, 99.6, 99.4, 99.6, 99.4, 99.6, 101.0, 99.8, 99.8, 100.0, 99.8, 99.7, 99.7, 99.6, 99.9, 102.0, 100.0, 99.5, 99.7, 99.5, 99.4, 99.5, 99.4, 99.8, 99.9, 99.6, 99.6, 99.7, 99.8, 99.5, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.5, 99.4, 99.4, 99.4, 99.5, 99.4, 99.4, 99.4, 99.5, 99.4, 99.5]]
[250, [101.0, 99.9, 99.7, 99.7, 99.7, 101.0, 102.0, 100.0, 102.0, 102.0, 99.7, 100.0, 99.5, 99.6, 99.4, 99.4, 99.6, 99.5, 101.0, 99.5, 99.4, 99.6, 100.0, 99.5, 99.6, 99.4, 99.4, 99.6, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.5, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.3, 99.4, 99.4, 99.4, 99.5, 101.0, 99.6, 100.0, 99.6, 99.9, 99.5, 99.6, 99.7, 99.8, 102.0, 100.0, 99.6, 99.7, 99.5, 99.4, 99.5, 99.7, 99.8, 99.5, 99.6, 99.6, 99.7, 99.7, 99.5, 99.6, 99.4, 99.4, 99.4, 99.4, 99.4, 99.5, 99.5, 99.5, 99.7, 99.5, 99.5, 99.7, 99.5, 99.4, 99.6, 99.6]]
[266, [101.0, 99.8, 99.8, 99.7, 99.5, 101.0, 102.0, 100.0, 102.0, 102.0, 99.7, 100.0, 99.6, 99.6, 99.5, 99.5, 99.4, 99.4, 99.5, 99.5, 99.6, 99.5, 99.8, 99.7, 99.5, 99.5, 99.4, 99.4, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.6, 99.5, 99.5, 99.5, 99.4, 99.4, 99.4, 99.7, 99.6, 99.7, 101.0, 99.8, 99.7, 100.0, 99.7, 99.8, 99.6, 99.6, 99.9, 102.0, 100.0, 99.5, 99.6, 99.5, 99.5, 99.5, 99.5, 99.5, 99.6, 99.7, 99.7, 99.7, 99.5, 99.4, 99.4, 99.6, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.5, 99.4, 99.5, 99.5, 99.5]]
[282, [101.0, 100.0, 99.6, 99.7, 99.6, 101.0, 102.0, 99.8, 102.0, 102.0, 99.6, 100.0, 99.5, 99.5, 99.5, 99.4, 99.5, 99.4, 101.0, 99.5, 99.5, 99.5, 100.0, 99.6, 99.5, 99.4, 99.4, 99.6, 99.5, 99.5, 99.4, 99.5, 99.4, 99.4, 99.4, 99.5, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.3, 99.4, 99.4, 99.5, 99.6, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.5, 100.0, 99.8, 99.5, 100.0, 99.6, 99.5, 99.6, 99.5, 100.0, 101.0, 100.0, 99.7, 99.8, 99.6, 99.7, 99.5, 99.6, 99.8, 99.8, 99.7, 99.6, 99.7, 99.7, 99.5, 99.7, 99.9, 99.4, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.7, 99.5, 99.5, 99.6, 99.4, 99.4, 99.4, 99.5]]
[298, [100.0, 99.6, 99.7, 99.7, 99.6, 101.0, 102.0, 100.0, 102.0, 102.0, 99.7, 99.8, 99.4, 99.6, 99.4, 99.4, 99.5, 99.5, 99.4, 99.5, 99.5, 99.5, 99.8, 99.6, 99.5, 99.4, 99.4, 99.4, 99.4, 99.6, 99.4, 99.4, 99.4, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.3, 99.4, 99.4, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.5, 99.4, 99.5, 99.6, 99.4, 99.6, 99.4, 99.4, 99.4, 99.5, 101.0, 99.8, 99.6, 100.0, 99.6, 99.5, 99.5, 99.7, 100.0, 101.0, 100.0, 99.5, 99.7, 99.5, 99.5, 99.6, 99.4, 99.4, 99.6, 99.6, 99.7, 99.7, 99.7, 99.6, 99.6, 99.7, 99.6, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.5, 99.5, 99.5, 99.4, 99.4, 99.4, 99.4]]
[314, [101.0, 99.7, 99.6, 99.7, 99.7, 101.0, 102.0, 99.7, 102.0, 103.0, 99.6, 100.0, 99.5, 99.4, 99.5, 99.4, 99.4, 99.4, 101.0, 99.5, 99.5, 99.5, 99.8, 99.7, 99.5, 99.4, 99.4, 99.4, 99.4, 99.6, 99.4, 99.4, 99.4, 99.5, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.8, 99.4, 99.4, 99.6, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.5, 102.0, 99.6, 99.8, 99.6, 99.7, 100.0, 99.6, 100.0, 99.6, 102.0, 99.6, 99.6, 99.5, 99.4, 99.4, 99.4, 99.5, 99.4, 99.4, 99.5, 99.5, 99.4, 99.5, 99.5, 99.5, 99.4, 99.5, 99.4, 99.4, 99.4, 99.5, 99.4, 99.5, 99.7, 99.5, 99.5, 99.5, 99.4, 99.5, 99.6, 99.4]]
[330, [99.6, 99.5, 99.5, 99.5, 99.5, 99.5, 99.6, 99.6, 99.8, 99.5, 99.6, 99.6, 99.7, 99.5, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.7, 99.8, 100.0, 99.6, 102.0, 100.0, 101.0, 99.8, 99.6, 100.0, 99.6, 99.6, 99.7, 99.6, 99.6, 99.6, 99.4, 99.5, 99.6, 99.6, 99.6, 99.5, 99.5, 99.5, 99.5, 99.5, 99.5, 99.5, 99.4, 99.5, 99.5, 99.5, 99.7, 99.6, 99.4, 99.4, 99.4, 99.4, 99.4, 99.5, 99.7, 99.6, 99.8, 99.6, 99.4, 99.5, 99.4, 99.5, 99.4, 99.4, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.5, 102.0, 99.9, 101.0, 100.0, 101.0, 100.0, 101.0, 100.0, 101.0, 99.9, 100.0, 99.5, 99.7, 99.6, 99.6, 99.8, 99.7, 99.7, 99.6, 99.5]]
[346, [99.5, 99.4, 99.6, 99.4, 99.4, 99.4, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.6, 99.4, 99.5, 99.5, 99.4, 99.5, 100.0, 100.0, 99.7, 101.0, 99.8, 101.0, 100.0, 99.6, 100.0, 99.7, 99.5, 99.6, 99.5, 99.5, 99.4, 99.6, 99.4, 99.4, 99.4, 99.4, 99.5, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.4, 99.5, 99.6, 99.7, 99.6, 99.5, 99.5, 99.4, 99.4, 99.4, 99.4, 99.8, 99.5, 99.7, 99.6, 99.4, 99.6, 99.5, 99.5, 99.4, 99.4, 99.4, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.3, 99.5, 102.0, 99.9, 101.0, 100.0, 102.0, 99.6, 100.0, 99.8, 101.0, 99.7, 99.5, 99.4, 99.4, 99.5, 99.5, 99.8, 99.6, 99.6, 99.6, 99.5]]
[362, [99.4, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.6, 99.4, 99.4, 99.5, 99.3, 99.4, 99.4, 99.4, 99.4, 99.4, 99.5, 99.4, 99.4, 99.5, 99.6, 99.6, 100.0, 101.0, 99.5, 101.0, 99.8, 99.6, 100.0, 99.9, 99.7, 99.7, 99.6, 99.6, 99.5, 99.4, 99.4, 99.4, 99.4, 99.5, 99.4, 99.4, 99.4, 99.5, 99.4, 99.5, 99.5, 99.4, 99.5, 99.5, 99.4, 99.7, 99.6, 99.6, 99.7, 99.4, 99.4, 99.6, 99.5, 99.7, 99.5, 99.5, 99.5, 99.6, 99.5, 99.4, 99.6, 99.5, 99.4, 99.5, 99.4, 99.4, 99.4, 99.4, 99.4, 99.5, 99.4, 99.6, 99.4, 102.0, 99.8, 101.0, 100.0, 101.0, 100.0, 101.0, 100.0, 101.0, 99.7, 99.5, 99.7, 99.7, 99.7, 99.5, 99.8, 99.6, 99.6, 99.5, 99.6]]
[378, [99.7, 99.6, 99.6, 99.6, 99.6, 99.5, 99.5, 99.5, 99.8, 99.6, 99.5, 99.5, 99.6, 99.6, 99.6, 99.6, 99.6, 99.6, 99.8, 99.6, 99.7, 99.8, 101.0, 100.0, 102.0, 100.0, 101.0, 99.8, 100.0, 99.8, 100.0, 99.8, 99.7, 99.6, 99.6, 99.5, 99.5, 99.5, 99.7, 99.6, 99.5, 99.5, 99.6, 99.5, 99.6, 99.6, 99.6, 99.5, 99.4, 99.5, 99.6, 99.6, 99.8, 99.6, 99.4, 99.5, 99.5, 99.5, 99.5, 99.5, 99.7, 99.5, 99.8, 99.7, 99.7, 99.5, 99.5, 99.7, 99.6, 99.6, 99.6, 99.6, 99.8, 99.4, 99.4, 99.5, 99.6, 99.5, 99.7, 99.5, 100.0, 99.7, 101.0, 101.0, 101.0, 99.9, 100.0, 100.0, 101.0, 99.7, 99.5, 99.7, 99.6, 99.6, 99.5, 99.7, 99.8, 99.6, 99.5, 99.4]]
[394, [99.4, 99.4, 99.6, 99.4, 99.4, 99.4, 99.4, 99.4, 99.5, 99.4, 99.5, 99.4, 99.5, 99.4, 99.4, 99.4, 99.5, 99.5, 99.4, 99.4, 99.6, 99.8, 100.0, 99.7, 101.0, 99.5, 101.0, 100.0, 99.6, 100.0, 99.7, 99.7, 99.6, 99.6, 99.6, 99.5, 99.5, 99.6, 99.6, 99.5, 99.5, 99.6, 99.5, 99.6, 99.5, 99.5, 99.4, 99.6, 99.6, 99.6, 99.4, 99.4, 99.7, 99.6, 99.5, 99.6, 99.4, 99.5, 99.6, 99.5, 99.8, 99.4, 99.8, 99.6, 99.4, 99.4, 99.5, 99.6, 99.5, 99.4, 99.4, 99.6, 99.7, 99.6, 99.5, 99.6, 99.5, 99.5, 99.7, 99.5, 100.0, 99.7, 101.0, 100.0, 101.0, 99.9, 101.0, 100.0, 101.0, 99.7, 99.6, 99.4, 99.4, 99.4, 99.4, 99.7, 99.4, 99.5, 99.5, 99.4]]
